                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       4                                      939                  1.1499999999999999E+000                  2.0000000000000000E-002                  5.3680000000000008E-005                  1.7280000000000001E-005                  1.1217091692809285E+004                  5.3710691232428283E-004                  6.1365318366346277E-003                  4.6627419128191571E+002                  1.0457733497261793E-099                  1.0897652797146605E-099                  7.7368079679742255E-038                  2.4767849193514890E-001                  1.1617505996958125E-099                  7.2633816180981858E-001                  1.8814854295073607E-003                  1.1499999999999999E+000                  0.0000000000000000E+000                  1.2207458782381387E-007                  5.1081231640273471E-012                  5.0864167695977093E-005                  3.3511341441148507E-001                  6.2541497637006370E-007                  7.8490643906675606E-001                  2.2033930763810270E-003                  1.1499996995563486E+000                  1.1499172706799914E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4863445452359709E+000                  9.4491524458747695E+012                  2.1411007261542703E+013                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0028956231453638E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6940119680000003E+003                               "r24.03.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241031"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      10                  1.1499999999998551E+000                 -2.2121721189579437E+000                  5.3731782247705668E+000                 -2.4428407555480338E+000                  1.1043581199180418E+001                  6.9999974803664711E-001                  2.8000054314785322E-001                  1.9999708815499728E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.1499999999998409E+000                 -2.2121755452580518E+000                  5.3803569685141754E+000                 -2.4098845349050535E+000                  1.1083582187848117E+001                  6.9999972347953499E-001                  2.8000056772334209E-001                  1.9999708797122873E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.1499999999998258E+000                 -2.2121790275542788E+000                  5.3875209511911271E+000                 -2.3769097436015860E+000                  1.1123583086631772E+001                  6.9999969648275884E-001                  2.8000059474032063E-001                  1.9999708776920588E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.1499999999998090E+000                 -2.2121825666097572E+000                  5.3946727355647717E+000                 -2.3439190240193932E+000                  1.1163583900954642E+001                  6.9999966682962655E-001                  2.8000062441564277E-001                  1.9999708754730672E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.1499999999997905E+000                 -2.2121861632169977E+000                  5.4018158770396179E+000                 -2.3109160984337329E+000                  1.1203584635525326E+001                  6.9999963441556123E-001                  2.8000065685396447E-001                  1.9999708730474297E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.1499999999997703E+000                 -2.2121898182084156E+000                  5.4089544800615643E+000                 -2.2779053030356722E+000                  1.1243585294403537E+001                  6.9999959885323360E-001                  2.8000069244290415E-001                  1.9999708703862251E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.1499999999997481E+000                 -2.2121935324636630E+000                  5.4141951687251613E+000                 -2.2533746482642423E+000                  1.1273240763458684E+001                  6.9999957024398951E-001                  2.8000072107355728E-001                  1.9999708682453265E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.1499999999997361E+000                 -2.2121954126163836E+000                  5.4177630051193049E+000                 -2.2368653976180712E+000                  1.1293241045065994E+001                  6.9999954987249802E-001                  2.8000074146029291E-001                  1.9999708667209015E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.1499999999997239E+000                 -2.2121973079335455E+000                  5.4213323707132393E+000                 -2.2203570299110784E+000                  1.1313241309514993E+001                  6.9999952863423964E-001                  2.8000076271444452E-001                  1.9999708651315840E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.1499999999997108E+000                 -2.2121992185412322E+000                  5.4249038568646952E+000                 -2.2038501861897517E+000                  1.1333241557115462E+001                  6.9999950620292994E-001                  2.8000078516254001E-001                  1.9999708634530045E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.1499999999996973E+000                 -2.2122011445694469E+000                  5.4284780613953023E+000                 -2.1873455166226718E+000                  1.1353241788150097E+001                  6.9999948279775381E-001                  2.8000080858523069E-001                  1.9999708617015499E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.1499999999996828E+000                 -2.2122030861522495E+000                  5.4320555467043068E+000                 -2.1708436365595136E+000                  1.1373242002876113E+001                  6.9999945819952591E-001                  2.8000083320186597E-001                  1.9999708598608112E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.1499999999996680E+000                 -2.2122050434277107E+000                  5.4356367981718554E+000                 -2.1543450823596180E+000                  1.1393242201526682E+001                  6.9999943251783880E-001                  2.8000085890277143E-001                  1.9999708579389708E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.1499999999996524E+000                 -2.2122070165376511E+000                  5.4392222200823026E+000                 -2.1378503067579087E+000                  1.1413242384312309E+001                  6.9999940564559293E-001                  2.8000088579512639E-001                  1.9999708559280682E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.1499999999996360E+000                 -2.2122090056273551E+000                  5.4428121428963729E+000                 -2.1213596864159299E+000                  1.1433242551422058E+001                  6.9999937758029462E-001                  2.8000091388142656E-001                  1.9999708538278815E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.1499999999996189E+000                 -2.2122110108452957E+000                  5.4464068318875603E+000                 -2.1048735290323539E+000                  1.1453242703024706E+001                  6.9999934810525188E-001                  2.8000094337852605E-001                  1.9999708516222015E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.1499999999996009E+000                 -2.2122130323428877E+000                  5.4500064969714455E+000                 -2.0883920847000899E+000                  1.1473242839269741E+001                  6.9999931722295816E-001                  2.8000097428392967E-001                  1.9999708493112167E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.1499999999995820E+000                 -2.2122150702742815E+000                  5.4536113128946466E+000                 -2.0719155682064154E+000                  1.1493242960288319E+001                  6.9999928482382023E-001                  2.8000100670731248E-001                  1.9999708468867228E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.1499999999995625E+000                 -2.2122171247962519E+000                  5.4572214766341389E+000                 -2.0554442203627574E+000                  1.1513243066194150E+001                  6.9999925101493710E-001                  2.8000104054149577E-001                  1.9999708443567132E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.1499999999995416E+000                 -2.2122191960683684E+000                  5.4608372609887059E+000                 -2.0389783652341569E+000                  1.1533243157084337E+001                  6.9999921547251709E-001                  2.8000107611051284E-001                  1.9999708416970075E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.1499999999995201E+000                 -2.2122212842534599E+000                  5.4644590230460830E+000                 -2.0225184188490695E+000                  1.1553243233040291E+001                  6.9999917819656021E-001                  2.8000111341436434E-001                  1.9999708389075499E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.1499999999994974E+000                 -2.2122233895181243E+000                  5.4671515633431467E+000                 -2.0102353662171515E+000                  1.1568157017102273E+001                  6.9999914926958828E-001                  2.8000114236298285E-001                  1.9999708367428815E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.1499999999994857E+000                 -2.2122244486818938E+000                  5.4689670579303211E+000                 -2.0020099922730448E+000                  1.1578157044758708E+001                  6.9999912933394981E-001                  2.8000116231353961E-001                  1.9999708352510526E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.1499999999994737E+000                 -2.2122255121795766E+000                  5.4707843265154503E+000                 -1.9937864143710220E+000                  1.1588157068714178E+001                  6.9999910896492668E-001                  2.8000118269780533E-001                  1.9999708337268052E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.1499999999994615E+000                 -2.2122265800333056E+000                  5.4726034419191283E+000                 -1.9855647151655533E+000                  1.1598157088973718E+001                  6.9999908816251866E-001                  2.8000120351577984E-001                  1.9999708321701504E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  1.1499999999994490E+000                 -2.2122276522655393E+000                  5.4744244810393292E+000                 -1.9773449817688775E+000                  1.1608157105541629E+001                  6.9999906692672631E-001                  2.8000122476746364E-001                  1.9999708305810104E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  1.1499999999994361E+000                 -2.2122287288990843E+000                  5.4762475244294562E+000                 -1.9691273052782503E+000                  1.1618157118421500E+001                  6.9999904525754897E-001                  2.8000124645285646E-001                  1.9999708289594631E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  1.1499999999994230E+000                 -2.2122298099571100E+000                  5.4780726536943005E+000                 -1.9609117778920431E+000                  1.1628157127616255E+001                  6.9999902293829508E-001                  2.8000126878881260E-001                  1.9999708272892325E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  1.1499999999994097E+000                 -2.2122308954631493E+000                  5.4798999476635135E+000                 -1.9526984890096120E+000                  1.1638157133128153E+001                  6.9999900018565597E-001                  2.8000129155847786E-001                  1.9999708255866167E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  1.1499999999993959E+000                 -2.2122319854411008E+000                  5.4817294807285517E+000                 -1.9444875230800858E+000                  1.1648157134958879E+001                  6.9999897678293976E-001                  2.8000131497870656E-001                  1.9999708238353620E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  1.1499999999993817E+000                 -2.2122330799152206E+000                  5.4835613225777102E+000                 -1.9362789594548484E+000                  1.1658157133109507E+001                  6.9999895294683889E-001                  2.8000133883264494E-001                  1.9999708220516110E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  1.1499999999993675E+000                 -2.2122341789101170E+000                  5.4853955379699935E+000                 -1.9280728719778570E+000                  1.1668157127580585E+001                  6.9999892846066059E-001                  2.8000136333714687E-001                  1.9999708202192545E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  1.1499999999993527E+000                 -2.2122352824507292E+000                  5.4872321865237303E+000                 -1.9198693290751261E+000                  1.1678157118372134E+001                  6.9999890354109673E-001                  2.8000138827535842E-001                  1.9999708183544795E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  1.1499999999993376E+000                 -2.2122363905623357E+000                  5.4890713225260237E+000                 -1.9116683932308116E+000                  1.1688157105483683E+001                  6.9999887797145566E-001                  2.8000141386413396E-001                  1.9999708164410324E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  1.1499999999993222E+000                 -2.2122375032705253E+000                  5.4909129947712145E+000                 -1.9034701210257161E+000                  1.1698157088914298E+001                  6.9999885175173693E-001                  2.8000144010347339E-001                  1.9999708144789685E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  1.1499999999993065E+000                 -2.2122386206011995E+000                  5.4927572463974474E+000                 -1.8952745628715020E+000                  1.1708157068662594E+001                  6.9999882488194065E-001                  2.8000146699337697E-001                  1.9999708124682325E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  1.1499999999992903E+000                 -2.2122397425805476E+000                  5.4946041147653517E+000                 -1.8870817629455188E+000                  1.1718157044726778E+001                  6.9999879757875827E-001                  2.8000149431699073E-001                  1.9999708104251002E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  1.1499999999992738E+000                 -2.2122408692350466E+000                  5.4964536313526997E+000                 -1.8788917588565834E+000                  1.1728157017104637E+001                  6.9999876962549823E-001                  2.8000152229116904E-001                  1.9999708083332735E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  1.1499999999992569E+000                 -2.2122420005914378E+000                  5.4983058216626022E+000                 -1.8707045817359345E+000                  1.1738156985793596E+001                  6.9999874102215986E-001                  2.8000155091591172E-001                  1.9999708061928412E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  1.1499999999992396E+000                 -2.2122431366767170E+000                  5.5001607051688906E+000                 -1.8625202560012171E+000                  1.1748156950790689E+001                  6.9999871155205129E-001                  2.8000158040807333E-001                  1.9999708039875386E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  1.1499999999992219E+000                 -2.2122442775181157E+000                  5.5020182961427349E+000                 -1.8543388003968493E+000                  1.1758156912092620E+001                  6.9999868143186428E-001                  2.8000161055079992E-001                  1.9999708017335749E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  1.1499999999992037E+000                 -2.2122454231430959E+000                  5.5038786073460093E+000                 -1.8461602316079415E+000                  1.1768156869695725E+001                  6.9999865066159894E-001                  2.8000164134409156E-001                  1.9999707994309501E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  1.1499999999991852E+000                 -2.2122465735793391E+000                  5.5057416536568375E+000                 -1.8379845684109439E+000                  1.1778156823596033E+001                  6.9999861924125439E-001                  2.8000167278794841E-001                  1.9999707970797198E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  1.1499999999991661E+000                 -2.2122477288547557E+000                  5.5076074530230184E+000                 -1.8298118326667741E+000                  1.1788156773789254E+001                  6.9999858695413919E-001                  2.8000170509922495E-001                  1.9999707946635858E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  1.1499999999991468E+000                 -2.2122488889974994E+000                  5.5094760268810168E+000                 -1.8216420499990083E+000                  1.1798156720270786E+001                  6.9999855401694455E-001                  2.8000173806106704E-001                  1.9999707921988463E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  1.1499999999991268E+000                 -2.2122500540359744E+000                  5.5113474005223413E+000                 -1.8134752498764284E+000                  1.1808156663035749E+001                  6.9999852021297870E-001                  2.8000177189032927E-001                  1.9999707896692032E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  1.1499999999991066E+000                 -2.2122512239988517E+000                  5.5132216034501882E+000                 -1.8053114663005578E+000                  1.1818156602078988E+001                  6.9999848575893298E-001                  2.8000180637015754E-001                  1.9999707870909544E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  1.1499999999990858E+000                 -2.2122523989150826E+000                  5.5150986696909587E+000                 -1.7971507378415628E+000                  1.1828156537395072E+001                  6.9999845043811582E-001                  2.8000184171740639E-001                  1.9999707844477799E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  1.1499999999990644E+000                 -2.2122535788139137E+000                  5.5179483578453175E+000                 -1.7848585142680977E+000                  1.1843242685607896E+001                  6.9999839551015874E-001                  2.8000189668646708E-001                  1.9999707803374234E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  1.1499999999990205E+000                 -2.2122559535162298E+000                  5.5217207570460047E+000                 -1.7685565866002795E+000                  1.1863242531958887E+001                  6.9999831965791681E-001                  2.8000197259547127E-001                  1.9999707746611861E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  1.1499999999989743E+000                 -2.2122583485099829E+000                  5.5255054548537936E+000                 -1.7522678183392686E+000                  1.1883242363292505E+001                  6.9999824033858193E-001                  2.8000205197416217E-001                  1.9999707687255897E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  1.1499999999989261E+000                 -2.2122607640415524E+000                  5.5293029602370698E+000                 -1.7359927663753099E+000                  1.1903242179555811E+001                  6.9999815744255989E-001                  2.8000213493221715E-001                  1.9999707625222962E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  1.1499999999988755E+000                 -2.2122632003637919E+000                  5.5331137674210726E+000                 -1.7197319697863889E+000                  1.1923241980694176E+001                  6.9999807064605590E-001                  2.8000222179367290E-001                  1.9999707560271140E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  1.1499999999988224E+000                 -2.2122656577360980E+000                  5.5369382773104077E+000                 -1.7034858649151980E+000                  1.1943241766651948E+001                  6.9999797962278165E-001                  2.8000231288506161E-001                  1.9999707492156737E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  1.1499999999987669E+000                 -2.2122681364239818E+000                  5.5407767820993277E+000                 -1.6872547687308264E+000                  1.1963241537373058E+001                  6.9999788426563481E-001                  2.8000240831356649E-001                  1.9999707420798707E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  1.1499999999987087E+000                 -2.2122706366985225E+000                  5.5446294619028018E+000                 -1.6710388756245673E+000                  1.1983241292801502E+001                  6.9999778457461148E-001                  2.8000250807919080E-001                  1.9999707346197715E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  1.1499999999986481E+000                 -2.2122731588357869E+000                  5.5484963826475981E+000                 -1.6548382556374541E+000                  1.2003241032881695E+001                  6.9999768011382979E-001                  2.8000261261814308E-001                  1.9999707268027134E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  1.1499999999985844E+000                 -2.2122757031161910E+000                  5.5523775011317289E+000                 -1.6386528596790857E+000                  1.2023240757558632E+001                  6.9999757077867875E-001                  2.8000272203511173E-001                  1.9999707186209470E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  1.1499999999985178E+000                 -2.2122782698238854E+000                  5.5562727543808244E+000                 -1.6224826163065280E+000                  1.2043240466778013E+001                  6.9999745634996813E-001                  2.8000283654945185E-001                  1.9999707100579966E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  1.1499999999984478E+000                 -2.2122808592466741E+000                  5.5601822077019962E+000                 -1.6063275923169249E+000                  1.2063240160486249E+001                  6.9999733639430728E-001                  2.8000295659487795E-001                  1.9999707010814771E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  1.1499999999983748E+000                 -2.2122834716768920E+000                  5.5641061136071617E+000                 -1.5901880578703480E+000                  1.2083239838630723E+001                  6.9999721080459121E-001                  2.8000308227857584E-001                  1.9999706916832949E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  1.1499999999982982E+000                 -2.2122861074127260E+000                  5.5680449008503317E+000                 -1.5740644774458143E+000                  1.2103239501160166E+001                  6.9999707947122025E-001                  2.8000321371022635E-001                  1.9999706818553342E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  1.1499999999982180E+000                 -2.2122887667595319E+000                  5.5719991614445421E+000                 -1.5579574951528514E+000                  1.2123239148025323E+001                  6.9999694174410909E-001                  2.8000335154040157E-001                  1.9999706715489340E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  1.1499999999981338E+000                 -2.2122914500311186E+000                  5.5759696368786020E+000                 -1.5418679205334112E+000                  1.2143238779179773E+001                  6.9999679751615052E-001                  2.8000349587628909E-001                  1.9999706607560341E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  1.1499999999980461E+000                 -2.2122941575509896E+000                  5.5799571462054409E+000                 -1.5257966513089187E+000                  1.2163238394580963E+001                  6.9999664667774331E-001                  2.8000364682757201E-001                  1.9999706494684633E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  1.1499999999979540E+000                 -2.2122968896531723E+000                  5.5839623996578895E+000                 -1.5097444727534386E+000                  1.2183237994191291E+001                  6.9999648857879904E-001                  2.8000380504482508E-001                  1.9999706376375936E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  1.1499999999978576E+000                 -2.2122996466817848E+000                  5.5879858652183971E+000                 -1.4937119156579559E+000                  1.2203237577979126E+001                  6.9999632300261461E-001                  2.8000397074491379E-001                  1.9999706252471605E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
